,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,day,duration,previous,deposit
4287,46,management,2044,no,no,telephone,feb,1,-1,unknown,single,tertiary,4,25,0,0
1599,41,housemaid,39,no,no,cellular,aug,4,-1,unknown,married,primary,21,299,0,0
5485,38,self-employed,0,yes,no,cellular,apr,1,-1,unknown,divorced,secondary,20,84,0,0
3211,45,admin.,6971,no,no,cellular,may,1,-1,unknown,married,secondary,22,119,0,0
1447,57,retired,5313,no,no,cellular,dec,2,196,success,married,secondary,16,283,1,1
2937,63,self-employed,-39,no,no,cellular,apr,2,-1,unknown,married,tertiary,1,387,0,1
1231,30,management,726,yes,no,cellular,apr,1,342,failure,single,tertiary,16,39,3,0
6045,40,entrepreneur,3571,no,no,unknown,jun,3,-1,unknown,married,tertiary,9,222,0,0
4069,44,blue-collar,2657,yes,no,unknown,jun,2,-1,unknown,married,primary,20,202,0,0
5416,50,services,1321,no,no,unknown,jun,2,-1,unknown,married,secondary,17,271,0,0
5004,63,retired,18016,no,no,cellular,jul,1,-1,unknown,married,secondary,7,371,0,1
2183,59,services,307,yes,yes,unknown,may,7,-1,unknown,married,secondary,6,250,0,0
2861,45,technician,586,no,yes,cellular,jul,3,-1,unknown,single,secondary,28,32,0,0
1557,37,management,620,yes,no,cellular,nov,3,-1,unknown,married,tertiary,17,93,0,0
1958,31,technician,2807,no,no,unknown,nov,1,-1,unknown,single,tertiary,8,154,0,1
4360,39,admin.,14,yes,yes,unknown,may,9,-1,unknown,single,secondary,13,19,0,0
3144,30,student,4468,no,no,cellular,feb,1,-1,unknown,single,unknown,2,204,0,1
5587,51,services,3413,no,no,cellular,aug,7,-1,unknown,married,unknown,27,146,0,0
4121,34,management,589,no,no,cellular,apr,2,-1,unknown,married,tertiary,19,125,0,1
4228,66,technician,0,no,no,cellular,feb,1,-1,unknown,married,secondary,6,751,0,1
3729,28,technician,100,yes,no,cellular,may,5,-1,unknown,single,secondary,13,70,0,0
3708,30,services,271,yes,no,unknown,may,1,-1,unknown,married,secondary,15,365,0,0
1222,24,admin.,0,yes,no,cellular,apr,1,-1,unknown,married,secondary,16,284,0,0
2914,31,blue-collar,435,yes,no,unknown,may,1,-1,unknown,married,secondary,21,204,0,0
5212,30,services,1788,no,no,cellular,aug,1,181,failure,single,tertiary,4,288,2,1
6387,30,management,-181,yes,no,cellular,nov,2,-1,unknown,married,tertiary,19,621,0,0
4617,75,retired,358,no,no,cellular,feb,11,-1,unknown,married,primary,17,364,0,1
1714,38,technician,1711,no,no,telephone,sep,1,-1,unknown,single,secondary,30,234,0,1
5599,30,technician,2326,no,no,cellular,dec,1,175,failure,married,secondary,14,420,2,1
1186,37,self-employed,0,no,no,unknown,jun,1,-1,unknown,married,tertiary,6,143,0,0
5891,47,management,0,no,no,cellular,aug,2,-1,unknown,married,tertiary,19,213,0,0
5232,50,technician,-54,yes,yes,cellular,may,2,292,failure,divorced,secondary,13,698,1,1
2856,44,management,709,yes,no,cellular,nov,1,-1,unknown,single,tertiary,19,54,0,0
1152,32,management,769,no,no,cellular,aug,2,-1,unknown,single,tertiary,29,695,0,1
201,33,technician,4790,yes,no,cellular,apr,1,272,failure,married,secondary,20,137,2,0
5086,41,self-employed,1755,no,no,unknown,jun,10,-1,unknown,single,tertiary,11,152,0,0
4421,55,management,1433,no,no,unknown,jun,3,-1,unknown,married,tertiary,12,298,0,0
7037,56,retired,63,no,no,cellular,aug,2,-1,unknown,married,primary,19,122,0,0
4548,32,blue-collar,604,no,no,cellular,jan,2,196,other,single,secondary,30,410,2,0
3837,29,housemaid,2196,no,no,cellular,aug,1,-1,unknown,single,tertiary,5,215,0,1
4559,33,management,387,no,no,cellular,feb,5,-1,unknown,divorced,tertiary,6,17,0,0
5679,71,retired,2600,no,no,cellular,aug,1,-1,unknown,married,primary,7,212,0,1
2634,24,admin.,-61,no,no,cellular,mar,4,-1,unknown,single,tertiary,11,95,0,1
5166,34,management,681,no,no,cellular,aug,2,-1,unknown,single,tertiary,6,637,0,1
7007,38,management,-558,yes,no,cellular,jul,1,-1,unknown,married,tertiary,21,533,0,0
6909,33,services,597,no,no,cellular,feb,1,-1,unknown,married,tertiary,4,134,0,0
2903,24,blue-collar,327,yes,no,unknown,may,2,-1,unknown,single,secondary,28,333,0,0
7398,24,student,125,no,no,cellular,nov,1,90,failure,single,secondary,9,263,1,1
6649,33,technician,179,yes,no,cellular,nov,2,181,other,single,tertiary,18,432,4,0
3227,53,technician,395,no,no,cellular,oct,1,148,failure,married,tertiary,29,136,1,1
4353,59,unknown,2443,no,no,unknown,jun,8,-1,unknown,married,unknown,20,8,0,0
7296,49,blue-collar,90,yes,no,unknown,may,1,-1,unknown,married,secondary,7,127,0,0
1592,36,management,1400,yes,no,cellular,may,3,-1,unknown,single,tertiary,11,608,0,1
1871,36,blue-collar,-20,yes,no,unknown,may,3,-1,unknown,married,primary,7,353,0,0
1476,42,entrepreneur,46,no,no,cellular,feb,1,-1,unknown,married,secondary,2,1013,0,0
5740,30,technician,178,no,no,cellular,jul,3,-1,unknown,single,tertiary,17,656,0,1
5651,54,management,1624,no,no,cellular,may,3,182,success,married,tertiary,12,166,10,1
3333,54,management,-449,yes,no,cellular,may,1,-1,unknown,divorced,tertiary,14,691,0,1
1727,26,student,132,no,no,cellular,oct,1,119,success,single,secondary,1,194,1,1
3219,40,management,171,no,no,cellular,aug,3,-1,unknown,single,tertiary,19,1241,0,0
160,28,management,0,yes,no,cellular,jul,5,-1,unknown,single,tertiary,16,767,0,1
5787,38,technician,3278,no,no,cellular,aug,14,-1,unknown,single,secondary,19,645,0,1
1587,60,admin.,3547,no,no,telephone,jun,6,-1,unknown,married,secondary,15,351,0,1
3982,71,retired,1712,no,no,cellular,feb,1,-1,unknown,married,secondary,11,660,0,1
5781,23,student,1234,no,no,cellular,nov,1,-1,unknown,single,secondary,16,250,0,1
1359,36,blue-collar,249,yes,no,cellular,may,5,-1,unknown,married,secondary,15,709,0,1
4765,37,services,6089,yes,no,cellular,may,2,-1,unknown,married,secondary,14,616,0,1
4829,42,admin.,0,yes,no,unknown,may,2,-1,unknown,divorced,secondary,7,229,0,0
5293,29,management,307,yes,no,cellular,jun,1,-1,unknown,single,tertiary,2,690,0,1
2341,37,management,1594,yes,no,cellular,apr,1,260,failure,married,tertiary,17,110,5,0
4588,49,admin.,168,yes,yes,unknown,may,1,-1,unknown,divorced,secondary,8,513,0,1
4363,45,blue-collar,360,no,no,unknown,jun,2,-1,unknown,married,primary,20,98,0,0
4767,37,services,54,yes,no,cellular,jul,1,-1,unknown,single,secondary,10,118,0,0
1591,44,housemaid,3706,no,no,unknown,jun,3,-1,unknown,married,primary,17,209,0,0
2421,49,management,2881,no,no,cellular,mar,3,-1,unknown,married,tertiary,2,120,0,1
7019,28,technician,2335,no,no,cellular,may,1,-1,unknown,single,secondary,13,624,0,1
2563,35,technician,294,yes,no,cellular,jun,6,98,success,married,secondary,15,238,5,0
1114,34,blue-collar,320,yes,no,cellular,aug,1,828,failure,married,secondary,12,352,2,1
4461,57,management,375,no,no,cellular,oct,1,-1,unknown,married,tertiary,21,135,0,1
1908,41,blue-collar,449,yes,no,cellular,apr,6,-1,unknown,married,primary,20,10,0,0
6415,32,management,1683,yes,yes,cellular,apr,2,-1,unknown,married,tertiary,20,72,0,0
4094,60,technician,-71,yes,yes,cellular,jan,1,-1,unknown,married,tertiary,30,1451,0,1
7100,20,blue-collar,423,yes,no,cellular,apr,1,-1,unknown,single,secondary,16,498,0,1
1757,51,management,1610,yes,no,unknown,jun,3,-1,unknown,single,secondary,16,1248,0,1
5128,45,blue-collar,2388,no,no,cellular,aug,2,-1,unknown,married,primary,11,317,0,0
4129,25,technician,148,no,no,cellular,jul,1,-1,unknown,single,tertiary,23,421,0,0
2414,34,services,258,yes,no,unknown,jun,2,-1,unknown,single,secondary,4,131,0,0
6347,56,retired,5769,no,no,unknown,jun,3,-1,unknown,married,tertiary,20,15,0,0
2770,42,management,199,yes,no,cellular,jul,1,-1,unknown,married,tertiary,9,497,0,0
3193,36,technician,1345,yes,no,cellular,nov,1,172,failure,married,secondary,18,82,3,0
4365,36,management,62,yes,no,cellular,nov,1,182,failure,single,tertiary,3,566,7,1
7389,37,services,775,no,no,cellular,aug,2,-1,unknown,married,secondary,14,150,0,1
5394,50,management,72,no,no,cellular,aug,13,-1,unknown,married,tertiary,22,171,0,0
1000,52,management,4,no,yes,cellular,jul,9,-1,unknown,single,tertiary,28,30,0,0
4838,39,admin.,150,no,no,cellular,jun,4,-1,unknown,married,secondary,3,296,0,1
7321,33,admin.,69,no,yes,cellular,may,2,-1,unknown,married,tertiary,4,77,0,0
4469,44,blue-collar,2185,yes,no,unknown,may,1,-1,unknown,married,tertiary,16,698,0,0
5082,36,blue-collar,638,yes,no,unknown,jun,2,-1,unknown,divorced,secondary,16,1395,0,1
5585,43,services,130,yes,no,unknown,may,1,-1,unknown,divorced,secondary,8,193,0,0
4810,31,technician,1109,no,no,cellular,feb,1,167,failure,single,tertiary,5,642,2,1
6381,40,technician,1646,yes,no,cellular,aug,1,92,success,single,tertiary,4,173,5,1
7171,58,technician,589,yes,no,cellular,feb,3,183,success,married,secondary,10,511,6,1
3535,30,management,3473,no,no,cellular,mar,2,-1,unknown,single,tertiary,12,1209,0,1
4594,61,blue-collar,1428,yes,no,unknown,may,2,-1,unknown,divorced,primary,5,82,0,0
6937,28,blue-collar,115,yes,no,unknown,may,4,-1,unknown,married,primary,28,78,0,0
3446,23,technician,1587,yes,yes,cellular,may,2,-1,unknown,single,secondary,14,502,0,0
2733,60,admin.,3735,no,no,cellular,sep,1,184,success,married,secondary,22,183,11,1
4701,39,technician,175,no,yes,unknown,jun,2,-1,unknown,single,secondary,16,757,0,0
3988,36,technician,3,no,no,cellular,aug,4,-1,unknown,married,secondary,20,100,0,0
5883,58,retired,565,no,no,telephone,jul,1,-1,unknown,married,primary,7,876,0,1
6976,49,management,1350,yes,yes,cellular,may,1,-1,unknown,single,tertiary,11,716,0,0
2080,27,services,139,no,no,cellular,jul,3,-1,unknown,single,secondary,25,165,0,0
7106,49,management,-6847,no,yes,cellular,jul,1,-1,unknown,married,tertiary,21,206,0,0
1434,57,management,10583,no,no,cellular,mar,1,178,success,married,tertiary,25,272,6,1
3762,31,technician,252,no,no,cellular,jun,3,-1,unknown,single,tertiary,8,107,0,1
1208,48,services,-361,yes,no,cellular,may,3,349,other,divorced,secondary,12,1062,3,1
4093,38,technician,-242,yes,no,cellular,may,3,278,success,single,secondary,18,1173,6,1
278,25,blue-collar,97,yes,no,unknown,may,1,-1,unknown,married,secondary,27,709,0,1
4335,57,retired,1623,yes,yes,cellular,jul,1,-1,unknown,married,primary,18,246,0,0
3499,35,technician,1227,no,no,cellular,jul,5,134,success,single,secondary,30,1005,10,1
4101,26,unemployed,111,no,no,cellular,jul,1,-1,unknown,single,secondary,9,537,0,1
6989,42,technician,248,no,no,cellular,aug,4,-1,unknown,divorced,secondary,19,163,0,0
2882,46,management,-27,yes,no,cellular,may,1,-1,unknown,married,secondary,6,289,0,0
2798,47,blue-collar,820,no,no,cellular,oct,1,-1,unknown,married,secondary,19,98,0,1
4623,21,student,53,no,no,cellular,jun,1,-1,unknown,single,unknown,14,270,0,1
6491,51,services,8806,yes,no,unknown,may,1,-1,unknown,married,primary,19,131,0,0
4256,25,management,1602,yes,no,cellular,may,1,-1,unknown,single,tertiary,26,154,0,0
1397,53,technician,988,no,no,cellular,aug,5,-1,unknown,married,tertiary,20,1408,0,1
3060,32,technician,390,yes,no,unknown,may,1,-1,unknown,single,tertiary,23,85,0,0
6999,55,management,171,yes,no,cellular,aug,6,-1,unknown,married,tertiary,8,73,0,0
7170,60,retired,197,no,no,cellular,oct,1,-1,unknown,married,secondary,7,1386,0,0
1459,58,housemaid,237,no,no,telephone,jul,3,-1,unknown,married,primary,18,200,0,0
3948,56,technician,3499,yes,no,unknown,may,3,-1,unknown,single,secondary,29,248,0,0
434,34,management,3301,yes,no,cellular,jun,2,227,failure,married,tertiary,17,485,4,1
5031,37,technician,6714,yes,no,unknown,may,1,-1,unknown,single,secondary,23,90,0,0
3780,34,admin.,-312,yes,no,unknown,may,1,-1,unknown,married,secondary,9,232,0,0
844,30,management,222,no,yes,cellular,feb,1,204,other,single,tertiary,4,111,2,0
4633,34,blue-collar,3043,yes,yes,cellular,nov,1,-1,unknown,single,secondary,20,670,0,1
3914,44,technician,1679,no,no,telephone,oct,1,-1,unknown,single,secondary,20,718,0,1
2597,30,admin.,4,no,no,unknown,jun,2,-1,unknown,married,secondary,20,7,0,0
2767,32,blue-collar,476,yes,no,cellular,jul,9,-1,unknown,married,secondary,23,956,0,1
7250,33,management,333,no,no,cellular,aug,6,-1,unknown,married,secondary,28,80,0,0
2688,69,retired,2473,no,no,cellular,jul,3,-1,unknown,married,secondary,8,967,0,1
4903,35,entrepreneur,-31,yes,no,cellular,nov,2,-1,unknown,married,tertiary,21,171,0,0
26,52,admin.,204,no,no,cellular,aug,2,-1,unknown,married,primary,19,123,0,0
1215,30,technician,19,yes,no,cellular,aug,15,-1,unknown,single,secondary,18,16,0,0
4274,48,management,1741,yes,yes,telephone,nov,1,-1,unknown,married,tertiary,18,40,0,0
1600,35,blue-collar,0,yes,no,cellular,apr,1,345,other,single,secondary,16,1174,4,1
6426,35,services,1239,yes,no,cellular,may,2,347,failure,single,secondary,5,60,1,0
945,49,management,735,yes,no,unknown,may,3,-1,unknown,married,tertiary,13,50,0,0
1565,36,management,2944,no,no,cellular,aug,8,-1,unknown,single,tertiary,18,882,0,1
5193,35,technician,0,yes,no,cellular,nov,1,96,success,married,secondary,9,524,5,1
6879,34,admin.,79,yes,no,cellular,aug,1,92,success,married,tertiary,5,203,5,1
7135,34,technician,9851,yes,no,cellular,nov,5,-1,unknown,single,tertiary,20,128,0,0
1794,36,admin.,-811,yes,no,cellular,may,2,-1,unknown,divorced,secondary,12,365,0,1
4489,36,admin.,11174,yes,no,cellular,apr,1,-1,unknown,single,secondary,15,953,0,1
3996,32,student,0,no,no,cellular,feb,3,276,failure,single,tertiary,4,233,2,1
5386,30,blue-collar,5,no,no,cellular,apr,3,-1,unknown,married,secondary,17,840,0,1
4931,64,retired,588,no,no,cellular,jan,1,91,failure,married,secondary,18,366,2,1
1521,45,blue-collar,-207,no,no,cellular,jul,2,-1,unknown,divorced,primary,15,878,0,1
5381,64,retired,5966,yes,no,cellular,jun,1,-1,unknown,married,secondary,22,983,0,1
4556,31,management,1514,no,no,cellular,aug,2,-1,unknown,married,tertiary,12,284,0,0
4261,49,management,1093,yes,yes,cellular,sep,1,246,success,married,tertiary,15,316,4,1
6020,30,blue-collar,953,yes,no,unknown,jun,2,-1,unknown,single,secondary,2,747,0,1
5102,51,retired,746,no,no,cellular,aug,5,-1,unknown,married,tertiary,25,372,0,1
264,33,blue-collar,-306,yes,yes,unknown,may,4,-1,unknown,married,primary,13,851,0,0
1069,42,management,238,no,no,cellular,sep,1,-1,unknown,divorced,tertiary,25,692,0,1
5425,33,services,406,yes,no,cellular,feb,1,275,failure,single,secondary,5,61,1,0
6569,37,management,0,no,no,cellular,jul,3,-1,unknown,single,tertiary,7,643,0,0
62,37,technician,5953,no,no,cellular,aug,1,-1,unknown,married,secondary,5,1113,0,0
3849,48,management,606,no,no,cellular,mar,6,-1,unknown,married,primary,5,77,0,0
2670,48,technician,10655,no,no,telephone,jul,3,-1,unknown,married,secondary,31,5,0,0
4998,40,management,10786,no,no,unknown,jun,3,-1,unknown,married,tertiary,20,111,0,0
5701,29,management,92,no,no,cellular,mar,5,-1,unknown,single,tertiary,2,175,0,1
5936,37,admin.,3954,yes,no,cellular,aug,1,117,failure,single,tertiary,12,87,2,0
6880,30,admin.,396,yes,no,cellular,may,3,348,failure,married,secondary,13,366,2,1
208,38,management,413,no,no,cellular,oct,2,183,success,married,tertiary,13,252,3,1
3975,34,technician,0,yes,no,cellular,aug,2,2,success,married,secondary,5,231,3,1
4248,39,management,0,yes,no,unknown,jun,2,-1,unknown,married,tertiary,2,46,0,0
6436,33,entrepreneur,135,yes,no,cellular,apr,1,345,failure,married,secondary,17,114,2,0
3659,34,admin.,2064,yes,no,unknown,may,2,-1,unknown,married,secondary,26,165,0,0
746,26,student,864,yes,no,cellular,may,1,-1,unknown,single,secondary,15,659,0,1
5029,42,services,12223,yes,no,cellular,nov,1,-1,unknown,married,tertiary,19,36,0,0
909,26,technician,-119,no,yes,cellular,jul,5,-1,unknown,married,secondary,9,359,0,1
1040,36,blue-collar,0,no,no,cellular,may,2,-1,unknown,divorced,primary,14,543,0,0
5075,40,services,1836,yes,no,cellular,may,2,-1,unknown,married,secondary,12,750,0,1
6520,47,technician,191,no,no,cellular,aug,5,-1,unknown,divorced,secondary,19,228,0,0
6399,46,self-employed,706,no,no,cellular,may,1,386,failure,married,secondary,21,588,3,1
6366,38,services,173,yes,no,unknown,may,2,-1,unknown,married,secondary,20,130,0,0
7237,47,admin.,1265,no,no,cellular,aug,2,-1,unknown,married,secondary,7,137,0,0
1734,27,unemployed,9,no,yes,cellular,jul,2,-1,unknown,single,primary,9,919,0,1
4369,50,management,1200,no,no,cellular,aug,3,-1,unknown,single,tertiary,14,904,0,1
2900,25,student,505,yes,no,cellular,may,1,-1,unknown,single,tertiary,6,37,0,0
5729,22,blue-collar,682,no,no,cellular,jun,2,91,success,single,secondary,5,126,1,1
75,58,services,1667,yes,yes,unknown,may,1,-1,unknown,married,secondary,6,85,0,0
2915,37,management,-666,yes,no,cellular,nov,2,-1,unknown,married,tertiary,18,204,0,0
5145,52,blue-collar,408,no,no,cellular,jan,2,-1,unknown,married,secondary,29,338,0,0
1010,49,technician,5,no,no,cellular,aug,2,-1,unknown,divorced,secondary,19,131,0,0
3442,36,technician,3579,no,no,cellular,aug,2,-1,unknown,married,secondary,14,308,0,0
4498,49,entrepreneur,6188,no,no,cellular,nov,1,-1,unknown,married,primary,18,453,0,1
3325,34,management,76,yes,no,cellular,may,2,371,failure,single,tertiary,13,747,3,1
5917,26,blue-collar,2007,no,no,cellular,oct,1,92,success,single,secondary,13,194,5,1
1924,58,self-employed,1636,no,no,cellular,apr,1,-1,unknown,married,tertiary,15,187,0,0
4104,60,retired,-639,yes,no,cellular,may,1,-1,unknown,divorced,secondary,15,585,0,1
7036,29,management,698,no,no,cellular,feb,1,-1,unknown,single,unknown,8,186,0,0
2136,47,admin.,989,no,no,unknown,jun,1,-1,unknown,married,unknown,19,116,0,0
1899,30,blue-collar,2850,no,no,unknown,may,2,-1,unknown,married,secondary,8,181,0,0
5432,65,admin.,952,no,no,cellular,jun,1,-1,unknown,married,secondary,2,310,0,1
6246,63,blue-collar,180,no,no,cellular,jul,2,182,success,married,secondary,15,390,5,1
877,19,student,60,no,no,cellular,aug,1,-1,unknown,single,unknown,14,253,0,0
902,31,blue-collar,0,yes,no,unknown,may,1,-1,unknown,married,secondary,9,133,0,0
1810,33,services,7,yes,no,unknown,may,1,-1,unknown,married,secondary,20,217,0,0
358,27,management,2071,no,no,cellular,jun,1,-1,unknown,married,secondary,4,449,0,1
2177,49,entrepreneur,2908,no,no,unknown,jun,1,-1,unknown,divorced,secondary,6,322,0,0
5946,49,technician,80,no,no,cellular,jul,1,-1,unknown,married,tertiary,17,123,0,0
2086,24,technician,403,no,no,unknown,jun,1,-1,unknown,single,secondary,17,247,0,1
7279,47,blue-collar,820,no,no,cellular,jan,1,91,success,married,secondary,18,262,1,1
4027,35,management,80,no,no,cellular,sep,2,94,other,single,tertiary,4,434,1,1
1576,48,blue-collar,476,no,no,cellular,aug,3,-1,unknown,married,primary,11,856,0,1
3082,28,technician,227,no,no,cellular,apr,1,-1,unknown,single,secondary,30,278,0,1
5696,48,admin.,4099,no,no,cellular,apr,2,-1,unknown,divorced,secondary,2,397,0,1
2422,35,technician,0,no,no,cellular,jan,7,-1,unknown,single,tertiary,14,187,0,1
6689,55,technician,240,yes,no,cellular,aug,3,277,success,married,unknown,2,108,1,1
4644,42,admin.,-306,yes,no,cellular,aug,1,459,success,married,primary,17,308,1,1
1796,40,technician,360,yes,no,unknown,may,1,-1,unknown,single,secondary,9,73,0,0
3547,31,unemployed,284,yes,no,cellular,feb,1,-1,unknown,single,secondary,2,855,0,1
5167,60,blue-collar,1262,yes,yes,unknown,may,1,-1,unknown,married,primary,13,1015,0,1
412,52,services,1000,no,no,cellular,aug,2,-1,unknown,married,secondary,5,766,0,1
2885,55,management,2383,no,no,cellular,aug,2,63,success,divorced,tertiary,5,1019,2,1
930,37,management,2283,no,no,cellular,may,2,98,failure,married,tertiary,6,243,2,1
4103,32,admin.,57,no,yes,cellular,jul,2,-1,unknown,married,secondary,22,50,0,0
4191,33,management,541,yes,yes,unknown,may,1,-1,unknown,single,tertiary,21,572,0,0
1844,33,management,561,no,no,cellular,apr,1,-1,unknown,single,tertiary,7,104,0,0
2905,36,services,115,no,no,unknown,jun,1,-1,unknown,divorced,secondary,6,201,0,0
4628,30,admin.,523,no,yes,cellular,jun,3,101,success,single,secondary,12,136,1,0
2952,30,services,699,yes,no,unknown,may,1,-1,unknown,married,secondary,29,544,0,0
