,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,day,duration,previous,deposit
3956,49,blue-collar,-354,no,yes,cellular,jul,1,-1,unknown,married,primary,7,455,0,0
7089,34,blue-collar,-131,yes,no,cellular,may,1,356,failure,divorced,secondary,7,132,1,0
2897,26,management,45,no,no,cellular,jul,3,-1,unknown,single,tertiary,10,1187,0,1
5440,59,management,5397,no,no,cellular,sep,1,92,success,married,tertiary,23,244,3,1
3383,46,technician,0,no,no,unknown,jun,1,-1,unknown,married,tertiary,6,159,0,0
236,38,management,441,yes,no,cellular,jan,1,-1,unknown,divorced,tertiary,30,67,0,0
1897,34,management,621,no,no,cellular,aug,3,-1,unknown,single,tertiary,28,205,0,0
7109,35,technician,1629,no,no,cellular,jul,4,-1,unknown,married,tertiary,25,653,0,1
7040,33,admin.,2,yes,no,unknown,may,1,-1,unknown,married,secondary,20,201,0,0
4121,34,management,589,no,no,cellular,apr,2,-1,unknown,married,tertiary,19,125,0,1
4685,33,services,133,no,no,cellular,jan,2,274,success,single,secondary,14,305,1,1
3389,32,management,393,no,no,cellular,jan,2,-1,unknown,married,tertiary,28,458,0,0
6015,28,technician,676,no,no,cellular,feb,2,-1,unknown,single,tertiary,5,1138,0,1
6832,52,blue-collar,2276,no,no,unknown,jun,3,-1,unknown,married,secondary,20,83,0,0
251,37,blue-collar,0,yes,no,cellular,apr,1,-1,unknown,married,secondary,2,473,0,0
604,77,retired,638,no,no,cellular,feb,1,188,success,married,secondary,11,288,1,1
3414,52,technician,204,no,no,cellular,aug,2,-1,unknown,divorced,secondary,7,134,0,0
859,38,blue-collar,360,yes,no,unknown,may,2,-1,unknown,married,secondary,14,220,0,0
6115,36,technician,1466,yes,no,unknown,may,1,-1,unknown,married,secondary,29,441,0,0
6866,31,technician,24,no,no,cellular,aug,2,-1,unknown,single,tertiary,21,246,0,0
3365,32,blue-collar,415,yes,no,unknown,jun,4,-1,unknown,married,primary,2,777,0,1
4484,32,technician,540,no,yes,cellular,jan,1,-1,unknown,single,secondary,29,750,0,1
7123,39,management,2939,no,no,cellular,jan,2,-1,unknown,married,tertiary,15,348,0,1
6899,26,management,2613,no,no,cellular,jun,1,-1,unknown,single,secondary,1,326,0,1
6752,43,services,2145,no,no,cellular,may,1,183,failure,married,secondary,22,271,3,1
2842,60,admin.,683,no,no,cellular,nov,1,-1,unknown,divorced,secondary,8,507,0,0
5951,33,technician,34,no,no,cellular,aug,30,-1,unknown,single,tertiary,28,13,0,0
1960,46,management,-337,no,yes,cellular,aug,2,-1,unknown,married,tertiary,21,120,0,0
2008,28,technician,922,yes,no,cellular,apr,1,-1,unknown,single,secondary,7,304,0,0
5793,40,management,24450,no,no,cellular,aug,2,-1,unknown,married,tertiary,25,73,0,0
3190,27,services,54,yes,no,cellular,may,1,370,failure,married,secondary,18,97,1,0
4053,49,services,1114,no,no,cellular,nov,1,-1,unknown,married,secondary,17,283,0,0
376,25,admin.,760,yes,no,cellular,may,3,89,failure,single,tertiary,27,223,2,1
808,28,management,1808,no,no,cellular,apr,1,-1,unknown,single,tertiary,30,309,0,1
2617,51,technician,0,yes,no,unknown,may,2,-1,unknown,divorced,secondary,28,463,0,0
3410,33,services,1117,no,no,cellular,jun,1,-1,unknown,divorced,secondary,2,417,0,1
4982,31,management,5205,no,no,cellular,jun,2,-1,unknown,single,tertiary,9,529,0,1
5604,37,blue-collar,10721,yes,no,unknown,jun,3,-1,unknown,married,secondary,18,394,0,0
4640,25,student,1919,yes,no,cellular,may,1,351,failure,single,secondary,15,264,4,0
4210,51,technician,0,no,no,cellular,may,2,66,success,married,tertiary,7,662,2,1
4083,43,management,149,yes,no,unknown,jun,2,-1,unknown,married,tertiary,23,662,0,1
375,48,blue-collar,1230,yes,no,cellular,may,2,182,success,married,secondary,13,328,3,1
4131,35,admin.,534,no,no,cellular,may,1,312,failure,divorced,secondary,15,669,3,1
6338,35,housemaid,1015,yes,no,unknown,jun,2,-1,unknown,single,secondary,5,406,0,1
3173,31,management,156,no,no,cellular,aug,7,-1,unknown,married,tertiary,13,657,0,1
6444,32,blue-collar,1918,yes,no,cellular,may,1,172,failure,single,primary,8,318,1,0
744,47,housemaid,2290,no,no,cellular,apr,1,-1,unknown,married,tertiary,15,54,0,0
5387,51,management,346,no,no,cellular,nov,2,192,failure,married,tertiary,12,134,3,1
2151,39,services,324,yes,no,cellular,may,2,312,failure,married,primary,8,340,4,0
2651,42,management,266,no,yes,cellular,jan,1,-1,unknown,divorced,tertiary,28,228,0,0
6279,36,unemployed,5,yes,no,cellular,jul,1,-1,unknown,divorced,secondary,8,305,0,0
7164,60,management,474,no,no,cellular,aug,5,186,other,married,tertiary,31,415,3,1
4041,51,blue-collar,2404,yes,no,telephone,nov,1,-1,unknown,married,tertiary,20,30,0,0
3605,45,blue-collar,7895,yes,no,cellular,feb,1,-1,unknown,married,secondary,4,872,0,1
2764,49,technician,1071,no,no,cellular,sep,1,91,success,married,tertiary,16,225,1,1
1558,32,services,2881,no,no,cellular,jul,1,-1,unknown,single,secondary,2,356,0,1
382,31,management,254,no,no,cellular,aug,8,-1,unknown,divorced,tertiary,18,1576,0,1
4503,34,management,161,yes,no,cellular,jul,1,-1,unknown,married,tertiary,11,378,0,0
1368,40,blue-collar,-35,yes,no,cellular,may,3,-1,unknown,married,primary,18,194,0,0
4515,52,unemployed,1724,no,no,cellular,jan,1,-1,unknown,married,primary,29,73,0,0
4306,50,technician,2313,no,no,cellular,aug,1,-1,unknown,married,tertiary,5,553,0,1
5381,64,retired,5966,yes,no,cellular,jun,1,-1,unknown,married,secondary,22,983,0,1
2496,36,blue-collar,3463,yes,no,telephone,nov,4,-1,unknown,married,secondary,21,29,0,0
1207,36,technician,84,yes,no,unknown,may,1,-1,unknown,married,secondary,20,67,0,0
750,35,management,178,no,no,cellular,aug,2,-1,unknown,married,tertiary,14,76,0,0
2102,27,services,202,yes,no,telephone,jul,2,-1,unknown,married,secondary,8,212,0,0
6976,49,management,1350,yes,yes,cellular,may,1,-1,unknown,single,tertiary,11,716,0,0
6037,37,admin.,1283,yes,no,unknown,may,1,-1,unknown,married,secondary,20,209,0,0
6456,54,retired,11,yes,yes,cellular,aug,10,-1,unknown,married,primary,18,48,0,0
1802,28,services,198,no,no,cellular,feb,2,-1,unknown,single,primary,4,976,0,1
2837,27,management,574,yes,no,cellular,may,3,-1,unknown,single,tertiary,18,196,0,0
5362,26,student,2503,no,no,cellular,apr,1,63,failure,single,unknown,30,121,2,0
5571,29,blue-collar,25,yes,no,unknown,jun,2,-1,unknown,married,primary,4,188,0,0
7237,47,admin.,1265,no,no,cellular,aug,2,-1,unknown,married,secondary,7,137,0,0
6014,51,management,1277,no,no,cellular,feb,5,294,failure,single,unknown,22,143,1,0
5339,30,technician,0,yes,no,cellular,jun,2,-1,unknown,single,tertiary,5,159,0,1
2140,49,blue-collar,0,no,yes,cellular,jul,1,-1,unknown,married,secondary,9,625,0,1
3030,33,technician,6,no,no,cellular,aug,2,-1,unknown,divorced,secondary,22,239,0,0
3677,59,management,7049,no,no,cellular,nov,1,163,failure,married,tertiary,21,530,2,1
1593,30,self-employed,251,no,no,cellular,jul,1,-1,unknown,single,tertiary,12,537,0,1
3929,39,admin.,32,no,yes,unknown,jun,10,-1,unknown,divorced,secondary,20,8,0,0
4469,44,blue-collar,2185,yes,no,unknown,may,1,-1,unknown,married,tertiary,16,698,0,0
7329,41,services,0,yes,no,unknown,may,2,-1,unknown,married,secondary,5,114,0,0
3611,35,services,819,yes,no,telephone,jul,14,-1,unknown,married,secondary,14,102,0,0
6547,59,retired,0,no,no,cellular,jun,2,-1,unknown,married,primary,5,493,0,1
1052,54,technician,198,yes,yes,cellular,nov,1,171,failure,single,secondary,17,120,2,0
2748,53,technician,8417,yes,no,unknown,may,1,-1,unknown,married,secondary,14,435,0,0
720,30,blue-collar,1012,yes,no,cellular,apr,3,329,failure,single,secondary,17,22,1,0
3760,34,management,355,no,no,cellular,aug,3,-1,unknown,married,secondary,21,314,0,0
5525,57,technician,295,no,no,cellular,aug,11,-1,unknown,married,secondary,19,151,0,0
4159,43,technician,6835,no,no,cellular,nov,1,152,failure,divorced,secondary,19,187,2,0
4261,49,management,1093,yes,yes,cellular,sep,1,246,success,married,tertiary,15,316,4,1
3525,41,entrepreneur,306,yes,no,unknown,jun,3,-1,unknown,married,tertiary,20,102,0,0
100,45,unknown,356,no,no,cellular,aug,2,-1,unknown,married,unknown,11,212,0,0
869,62,blue-collar,180,no,no,cellular,apr,2,-1,unknown,married,secondary,15,389,0,1
2660,57,self-employed,11494,no,no,cellular,nov,1,-1,unknown,married,secondary,19,198,0,0
4478,41,blue-collar,246,no,no,unknown,jun,3,-1,unknown,married,primary,19,683,0,1
3771,56,retired,152,yes,yes,cellular,jul,7,-1,unknown,married,primary,30,65,0,0
3545,32,management,1270,no,no,cellular,aug,3,-1,unknown,married,tertiary,19,232,0,1
4256,25,management,1602,yes,no,cellular,may,1,-1,unknown,single,tertiary,26,154,0,0
3278,71,retired,5715,no,no,cellular,nov,2,-1,unknown,married,secondary,17,747,0,1
6632,42,entrepreneur,335,yes,no,cellular,may,1,-1,unknown,divorced,secondary,12,580,0,1
2988,39,management,93,yes,yes,cellular,may,2,331,failure,single,tertiary,13,196,3,0
168,27,technician,261,yes,no,cellular,jan,2,247,failure,single,secondary,29,236,2,0
2575,53,blue-collar,0,yes,no,cellular,may,2,-1,unknown,married,secondary,7,407,0,0
3391,61,retired,-492,no,yes,unknown,jul,1,-1,unknown,married,unknown,4,333,0,0
4453,52,blue-collar,297,yes,no,unknown,may,1,-1,unknown,married,tertiary,7,55,0,0
1500,33,management,133,yes,no,unknown,may,4,-1,unknown,married,tertiary,26,308,0,0
3292,46,admin.,1342,yes,no,cellular,feb,1,-1,unknown,divorced,secondary,4,135,0,0
6443,45,technician,999,yes,no,unknown,may,2,-1,unknown,married,secondary,16,656,0,0
3622,71,retired,2064,no,no,cellular,nov,2,92,failure,married,secondary,9,379,3,0
2210,43,management,1429,yes,no,cellular,nov,1,198,other,married,tertiary,19,1015,2,1
2813,49,management,22520,no,no,cellular,nov,9,-1,unknown,married,tertiary,21,579,0,1
319,56,self-employed,0,no,no,cellular,aug,1,-1,unknown,married,unknown,19,130,0,0
2393,31,blue-collar,68,yes,no,unknown,may,1,-1,unknown,married,primary,8,226,0,0
6598,36,services,5024,no,no,unknown,may,1,-1,unknown,married,secondary,21,139,0,0
1604,36,management,849,yes,yes,unknown,may,2,-1,unknown,married,tertiary,21,958,0,1
5964,31,admin.,131,yes,no,cellular,jun,1,-1,unknown,single,secondary,15,151,0,1
1241,49,services,823,no,no,cellular,aug,4,-1,unknown,married,secondary,8,780,0,1
3546,40,services,65,yes,no,cellular,may,3,-1,unknown,single,secondary,15,15,0,0
6294,49,admin.,880,yes,yes,cellular,may,3,-1,unknown,married,secondary,18,22,0,0
5138,46,housemaid,296,yes,no,unknown,jun,4,-1,unknown,married,primary,20,205,0,0
2866,36,technician,27,yes,no,cellular,feb,1,260,success,single,secondary,9,631,2,1
3555,49,blue-collar,102,no,no,cellular,aug,2,-1,unknown,married,secondary,29,210,0,0
5144,59,retired,93,no,no,unknown,may,2,-1,unknown,divorced,secondary,26,193,0,0
2396,26,admin.,3415,no,no,cellular,apr,1,-1,unknown,married,secondary,8,209,0,1
5590,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,married,secondary,14,424,0,0
4673,43,blue-collar,1202,no,no,unknown,may,1,-1,unknown,married,primary,30,295,0,0
1794,36,admin.,-811,yes,no,cellular,may,2,-1,unknown,divorced,secondary,12,365,0,1
6459,27,technician,158,no,no,unknown,jul,2,-1,unknown,single,secondary,1,650,0,1
5342,44,entrepreneur,1631,yes,no,cellular,nov,1,195,failure,married,tertiary,17,81,2,0
922,39,technician,-1451,yes,yes,cellular,jul,5,-1,unknown,married,secondary,30,65,0,0
2188,50,unemployed,3357,no,no,cellular,jun,4,-1,unknown,married,secondary,9,239,0,1
328,35,technician,183,no,no,cellular,oct,1,52,failure,single,secondary,23,281,4,1
6851,33,blue-collar,498,no,no,cellular,apr,1,-1,unknown,single,secondary,30,301,0,1
3910,27,student,2614,no,no,cellular,apr,2,-1,unknown,single,secondary,8,143,0,1
2343,44,management,4758,yes,no,cellular,jul,6,-1,unknown,married,primary,22,712,0,1
2498,30,technician,0,yes,no,cellular,jul,1,424,success,single,tertiary,5,140,8,1
1057,21,student,123,no,no,telephone,nov,1,91,success,single,secondary,11,513,1,1
6464,48,management,399,no,yes,cellular,aug,1,-1,unknown,single,tertiary,7,126,0,0
6159,39,management,224,no,no,cellular,jul,2,88,success,divorced,tertiary,2,194,1,1
4143,37,unemployed,4969,yes,no,cellular,may,1,-1,unknown,married,secondary,6,169,0,0
5864,40,blue-collar,-90,yes,no,unknown,may,1,-1,unknown,divorced,secondary,28,130,0,0
5457,39,admin.,378,no,no,unknown,jun,5,-1,unknown,married,unknown,20,17,0,0
4960,33,admin.,882,no,no,cellular,apr,1,183,failure,married,tertiary,22,104,4,1
4973,49,management,755,no,no,cellular,jul,4,-1,unknown,divorced,tertiary,31,1212,0,1
3799,70,retired,2626,no,no,cellular,sep,2,-1,unknown,married,secondary,2,140,0,1
99,33,blue-collar,15341,no,no,cellular,apr,1,334,failure,single,secondary,20,335,3,0
6042,32,technician,705,yes,no,cellular,may,2,35,failure,single,tertiary,25,414,4,1
1918,42,blue-collar,7735,yes,no,cellular,apr,1,144,failure,married,primary,13,166,2,0
1574,36,management,3850,yes,no,cellular,aug,2,100,failure,single,tertiary,12,239,4,1
3082,28,technician,227,no,no,cellular,apr,1,-1,unknown,single,secondary,30,278,0,1
3941,42,management,0,no,no,cellular,aug,2,-1,unknown,married,tertiary,13,325,0,0
4594,61,blue-collar,1428,yes,no,unknown,may,2,-1,unknown,divorced,primary,5,82,0,0
17,31,technician,863,yes,no,cellular,feb,1,263,success,single,secondary,3,146,5,0
4165,48,blue-collar,238,yes,yes,cellular,jun,2,81,success,married,secondary,2,118,1,0
4935,48,unemployed,201,no,no,cellular,feb,2,92,success,divorced,secondary,10,406,2,1
5700,65,retired,828,no,no,cellular,jul,1,-1,unknown,divorced,secondary,13,305,0,1
2853,39,blue-collar,5222,yes,no,unknown,may,1,-1,unknown,married,secondary,28,102,0,0
4632,44,admin.,1248,yes,yes,cellular,may,3,-1,unknown,married,secondary,8,428,0,0
2858,33,management,3401,no,no,cellular,nov,1,-1,unknown,married,tertiary,20,253,0,1
6888,33,management,62,yes,no,cellular,may,3,-1,unknown,single,tertiary,18,473,0,1
4093,38,technician,-242,yes,no,cellular,may,3,278,success,single,secondary,18,1173,6,1
6631,47,blue-collar,665,no,no,cellular,aug,3,-1,unknown,married,secondary,18,885,0,0
3834,30,blue-collar,282,yes,yes,unknown,may,2,-1,unknown,married,secondary,23,148,0,0
4377,30,admin.,4168,no,no,cellular,jun,1,-1,unknown,married,tertiary,3,198,0,0
4525,31,management,78,yes,no,cellular,jul,2,-1,unknown,single,tertiary,22,369,0,0
2126,59,management,1727,no,no,telephone,may,4,358,failure,married,primary,25,500,2,1
2863,60,retired,5632,yes,no,cellular,jul,7,-1,unknown,married,secondary,30,380,0,0
4415,45,admin.,46,yes,no,cellular,may,1,-1,unknown,married,secondary,5,234,0,0
1685,62,retired,1495,no,no,cellular,aug,1,196,success,married,secondary,17,606,1,1
4009,30,services,268,no,no,unknown,jul,1,-1,unknown,single,secondary,24,86,0,0
3556,42,management,5310,yes,no,cellular,may,2,186,success,married,primary,22,545,1,1
173,73,retired,796,no,no,cellular,apr,1,182,success,married,primary,23,888,3,1
5039,30,services,495,yes,no,cellular,nov,1,-1,unknown,single,secondary,21,641,0,1
2711,46,management,802,yes,no,telephone,jul,1,-1,unknown,married,unknown,25,417,0,0
1508,42,self-employed,1216,yes,no,cellular,apr,1,521,failure,married,secondary,23,296,1,1
6814,36,management,-633,yes,no,cellular,jul,1,-1,unknown,married,tertiary,17,106,0,0
5192,48,management,-244,yes,no,unknown,may,1,-1,unknown,divorced,tertiary,5,253,0,0
2267,24,management,867,yes,no,unknown,jun,10,-1,unknown,married,secondary,20,546,0,1
5229,72,retired,0,no,no,telephone,aug,1,-1,unknown,divorced,primary,28,359,0,0
4807,36,blue-collar,-308,yes,no,cellular,may,1,-1,unknown,divorced,primary,12,725,0,1
4636,59,blue-collar,6212,yes,no,cellular,may,2,-1,unknown,married,primary,5,574,0,0
4562,41,services,-140,no,yes,unknown,jun,1,-1,unknown,married,secondary,6,190,0,0
218,33,management,2485,yes,no,cellular,nov,2,-1,unknown,single,tertiary,2,91,0,0
4563,70,retired,482,no,no,telephone,jan,1,196,success,divorced,primary,14,372,2,1
2358,37,entrepreneur,4798,yes,no,unknown,may,2,-1,unknown,married,tertiary,20,156,0,0
4492,47,admin.,3957,yes,no,telephone,may,3,334,other,single,secondary,11,58,3,0
4862,48,technician,67,yes,no,unknown,may,4,-1,unknown,married,unknown,14,328,0,0
6281,28,blue-collar,4287,no,no,cellular,apr,1,-1,unknown,married,secondary,30,171,0,0
529,28,blue-collar,759,yes,no,unknown,may,1,-1,unknown,single,secondary,9,710,0,1
346,30,blue-collar,228,no,no,cellular,feb,1,365,failure,single,secondary,5,232,1,0
6519,38,technician,0,yes,yes,cellular,jul,4,-1,unknown,married,secondary,15,146,0,0
4966,37,blue-collar,509,yes,no,cellular,apr,1,-1,unknown,married,secondary,20,172,0,0
536,50,technician,892,yes,yes,unknown,may,1,-1,unknown,married,secondary,15,234,0,0
4866,28,management,278,no,yes,cellular,jan,1,-1,unknown,single,tertiary,29,194,0,0
1836,56,management,12356,yes,no,cellular,may,1,551,other,married,tertiary,26,410,5,1
1378,35,management,8000,no,no,cellular,may,1,90,success,married,tertiary,13,331,3,1
1796,40,technician,360,yes,no,unknown,may,1,-1,unknown,single,secondary,9,73,0,0
624,55,management,86,no,no,telephone,jun,1,-1,unknown,married,tertiary,16,64,0,0
4175,38,management,676,no,no,cellular,may,3,-1,unknown,married,tertiary,15,59,0,0
1078,41,management,5037,no,no,cellular,apr,9,185,other,divorced,tertiary,23,252,5,1
1701,32,self-employed,1942,yes,no,unknown,may,9,-1,unknown,married,secondary,30,84,0,0
3225,36,housemaid,2880,no,no,unknown,jun,1,-1,unknown,married,secondary,12,283,0,0
3789,50,blue-collar,907,no,yes,cellular,jul,1,-1,unknown,married,secondary,16,68,0,0
1674,50,technician,0,no,no,cellular,sep,1,120,failure,divorced,secondary,29,159,2,1
1089,46,self-employed,137,yes,yes,unknown,may,1,-1,unknown,married,tertiary,5,246,0,0
466,53,management,37,no,no,cellular,aug,9,-1,unknown,married,tertiary,28,51,0,0
691,33,management,1534,yes,no,cellular,jul,2,-1,unknown,single,unknown,11,1041,0,1
5036,41,technician,1104,no,no,unknown,jun,1,-1,unknown,single,tertiary,9,352,0,0
5611,23,student,794,no,no,cellular,jul,3,171,other,single,secondary,26,607,3,1
3742,56,blue-collar,3498,no,no,cellular,apr,2,-1,unknown,married,primary,15,264,0,1
5120,67,retired,704,no,no,cellular,nov,1,-1,unknown,divorced,secondary,3,537,0,1
5228,33,management,1304,yes,no,cellular,may,2,-1,unknown,single,tertiary,18,536,0,1
6694,73,retired,1388,no,no,cellular,jul,3,190,success,married,primary,20,146,3,0
6864,63,retired,2896,no,no,cellular,jul,1,119,success,married,secondary,1,304,2,1
2540,57,retired,9367,no,no,cellular,may,4,92,success,married,primary,14,700,7,1
5083,33,services,22,yes,no,unknown,may,1,-1,unknown,married,secondary,5,71,0,0
1116,39,technician,1587,yes,no,cellular,jun,3,-1,unknown,married,secondary,2,171,0,1
1922,31,unemployed,6,no,no,cellular,jun,4,-1,unknown,married,secondary,4,121,0,1
4778,64,retired,679,no,no,telephone,nov,1,-1,unknown,married,unknown,16,167,0,1
510,30,blue-collar,253,yes,no,cellular,may,1,-1,unknown,single,primary,5,259,0,1
4923,45,management,3150,yes,no,cellular,nov,2,-1,unknown,divorced,tertiary,17,101,0,0
5162,29,technician,1856,yes,yes,cellular,may,1,-1,unknown,single,secondary,18,134,0,0
4677,33,technician,370,yes,no,cellular,aug,4,-1,unknown,divorced,secondary,11,145,0,0
4956,31,admin.,685,yes,no,cellular,may,1,329,failure,married,secondary,15,552,3,1
485,33,management,968,no,yes,cellular,aug,10,-1,unknown,married,tertiary,28,95,0,0
6816,51,retired,67,no,no,unknown,jun,1,-1,unknown,married,primary,18,835,0,1
4461,57,management,375,no,no,cellular,oct,1,-1,unknown,married,tertiary,21,135,0,1
4508,29,student,110,yes,no,unknown,may,3,-1,unknown,single,secondary,7,169,0,0
547,33,unemployed,-144,no,no,cellular,jul,3,-1,unknown,married,secondary,30,481,0,1
430,32,entrepreneur,-242,yes,no,cellular,apr,3,-1,unknown,married,secondary,20,1202,0,1
1050,44,management,12,yes,no,cellular,nov,2,-1,unknown,single,tertiary,19,126,0,0
6779,41,admin.,0,no,no,unknown,jun,1,-1,unknown,married,secondary,20,89,0,0
7073,58,admin.,1947,no,no,telephone,oct,1,-1,unknown,divorced,secondary,26,228,0,1
4814,54,self-employed,384,no,yes,cellular,may,1,-1,unknown,single,tertiary,27,200,0,1
